UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,AIRCRAFT_TYPE,MONTH
OO,SkyWest Airlines Inc.,12899,LBF,"North Platte, NE",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,10279,AMA,"Amarillo, TX",12266,IAH,"Houston, TX",629,7
OO,SkyWest Airlines Inc.,10279,AMA,"Amarillo, TX",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,10279,AMA,"Amarillo, TX",11109,COS,"Colorado Springs, CO",629,7
OO,SkyWest Airlines Inc.,10279,AMA,"Amarillo, TX",11982,GRK,"Killeen, TX",629,7
OO,SkyWest Airlines Inc.,12003,GTF,"Great Falls, MT",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,12003,GTF,"Great Falls, MT",14869,SLC,"Salt Lake City, UT",629,7
OO,SkyWest Airlines Inc.,12003,GTF,"Great Falls, MT",11122,CPR,"Casper, WY",629,7
OO,SkyWest Airlines Inc.,12003,GTF,"Great Falls, MT",12280,IDA,"Idaho Falls, ID",629,7
OO,SkyWest Airlines Inc.,12003,GTF,"Great Falls, MT",11468,EAR,"Kearney, NE",629,7
OO,SkyWest Airlines Inc.,12003,GTF,"Great Falls, MT",14113,PIH,"Pocatello, ID",629,7
OO,SkyWest Airlines Inc.,12003,GTF,"Great Falls, MT",11109,COS,"Colorado Springs, CO",629,7
OO,SkyWest Airlines Inc.,10408,ATW,"Appleton, WI",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,14543,RKS,"Rock Springs, WY",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,14543,RKS,"Rock Springs, WY",14869,SLC,"Salt Lake City, UT",629,7
OO,SkyWest Airlines Inc.,11637,FAR,"Fargo, ND",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,11637,FAR,"Fargo, ND",13487,MSP,"Minneapolis, MN",629,7
OO,SkyWest Airlines Inc.,11637,FAR,"Fargo, ND",11921,GJT,"Grand Junction, CO",629,7
OO,SkyWest Airlines Inc.,11637,FAR,"Fargo, ND",12511,JLN,"Joplin, MO",629,7
OO,SkyWest Airlines Inc.,11637,FAR,"Fargo, ND",13433,MOT,"Minot, ND",629,7
OO,SkyWest Airlines Inc.,11637,FAR,"Fargo, ND",16869,XWA,"Williston, ND",629,7
OO,SkyWest Airlines Inc.,11637,FAR,"Fargo, ND",11109,COS,"Colorado Springs, CO",629,7
OO,SkyWest Airlines Inc.,13342,MKE,"Milwaukee, WI",11433,DTW,"Detroit, MI",629,7
OO,SkyWest Airlines Inc.,13342,MKE,"Milwaukee, WI",13930,ORD,"Chicago, IL",629,7
OO,SkyWest Airlines Inc.,13342,MKE,"Milwaukee, WI",13487,MSP,"Minneapolis, MN",629,7
OO,SkyWest Airlines Inc.,11337,DLH,"Duluth, MN",13930,ORD,"Chicago, IL",629,7
OO,SkyWest Airlines Inc.,13486,MSO,"Missoula, MT",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,13486,MSO,"Missoula, MT",14771,SFO,"San Francisco, CA",629,7
OO,SkyWest Airlines Inc.,13486,MSO,"Missoula, MT",15376,TUS,"Tucson, AZ",629,7
OO,SkyWest Airlines Inc.,13486,MSO,"Missoula, MT",11109,COS,"Colorado Springs, CO",629,7
OO,SkyWest Airlines Inc.,10140,ABQ,"Albuquerque, NM",11638,FAT,"Fresno, CA",629,7
OO,SkyWest Airlines Inc.,10140,ABQ,"Albuquerque, NM",12266,IAH,"Houston, TX",629,7
OO,SkyWest Airlines Inc.,10140,ABQ,"Albuquerque, NM",10279,AMA,"Amarillo, TX",629,7
OO,SkyWest Airlines Inc.,10140,ABQ,"Albuquerque, NM",14237,PRC,"Prescott, AZ",629,7
OO,SkyWest Airlines Inc.,10140,ABQ,"Albuquerque, NM",14771,SFO,"San Francisco, CA",629,7
OO,SkyWest Airlines Inc.,12156,HLN,"Helena, MT",14869,SLC,"Salt Lake City, UT",629,7
OO,SkyWest Airlines Inc.,12156,HLN,"Helena, MT",10779,BTM,"Butte, MT",629,7
OO,SkyWest Airlines Inc.,14288,PUB,"Pueblo, CO",13930,ORD,"Chicago, IL",629,7
OO,SkyWest Airlines Inc.,14288,PUB,"Pueblo, CO",12266,IAH,"Houston, TX",629,7
OO,SkyWest Airlines Inc.,14288,PUB,"Pueblo, CO",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,14288,PUB,"Pueblo, CO",12892,LAX,"Los Angeles, CA",629,7
OO,SkyWest Airlines Inc.,13485,MSN,"Madison, WI",11433,DTW,"Detroit, MI",629,7
OO,SkyWest Airlines Inc.,13485,MSN,"Madison, WI",13487,MSP,"Minneapolis, MN",629,7
OO,SkyWest Airlines Inc.,10620,BIL,"Billings, MT",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,10620,BIL,"Billings, MT",14869,SLC,"Salt Lake City, UT",629,7
OO,SkyWest Airlines Inc.,10620,BIL,"Billings, MT",11097,COD,"Cody, WY",629,7
OO,SkyWest Airlines Inc.,10739,BRD,"Brainerd, MN",13487,MSP,"Minneapolis, MN",629,7
OO,SkyWest Airlines Inc.,12129,HIB,"Hibbing, MN",11433,DTW,"Detroit, MI",629,7
OO,SkyWest Airlines Inc.,12129,HIB,"Hibbing, MN",13487,MSP,"Minneapolis, MN",629,7
OO,SkyWest Airlines Inc.,12343,INL,"International Falls, MN",13487,MSP,"Minneapolis, MN",629,7
OO,SkyWest Airlines Inc.,12511,JLN,"Joplin, MO",13930,ORD,"Chicago, IL",629,7
OO,SkyWest Airlines Inc.,12511,JLN,"Joplin, MO",14683,SAT,"San Antonio, TX",629,7
OO,SkyWest Airlines Inc.,12511,JLN,"Joplin, MO",12266,IAH,"Houston, TX",629,7
OO,SkyWest Airlines Inc.,12511,JLN,"Joplin, MO",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,12511,JLN,"Joplin, MO",12899,LBF,"North Platte, NE",629,7
OO,SkyWest Airlines Inc.,12511,JLN,"Joplin, MO",14237,PRC,"Prescott, AZ",629,7
OO,SkyWest Airlines Inc.,10599,BHM,"Birmingham, AL",12266,IAH,"Houston, TX",629,7
OO,SkyWest Airlines Inc.,15048,SUX,"Sioux City, IA",13930,ORD,"Chicago, IL",629,7
OO,SkyWest Airlines Inc.,15048,SUX,"Sioux City, IA",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,10141,ABR,"Aberdeen, SD",13487,MSP,"Minneapolis, MN",629,7
OO,SkyWest Airlines Inc.,10157,ACV,"Arcata/Eureka, CA",14771,SFO,"San Francisco, CA",629,7
OO,SkyWest Airlines Inc.,10333,APN,"Alpena, MI",11433,DTW,"Detroit, MI",629,7
OO,SkyWest Airlines Inc.,12264,IAD,"Washington, DC",10792,BUF,"Buffalo, NY",629,7
OO,SkyWest Airlines Inc.,12264,IAD,"Washington, DC",12559,JST,"Johnstown, PA",629,7
OO,SkyWest Airlines Inc.,12264,IAD,"Washington, DC",13930,ORD,"Chicago, IL",629,7
OO,SkyWest Airlines Inc.,12264,IAD,"Washington, DC",11027,CKB,"Clarksburg/Fairmont, WV",629,7
OO,SkyWest Airlines Inc.,12264,IAD,"Washington, DC",13832,OGS,"Ogdensburg, NY",629,7
OO,SkyWest Airlines Inc.,12264,IAD,"Washington, DC",14025,PBG,"Plattsburgh, NY",629,7
OO,SkyWest Airlines Inc.,12264,IAD,"Washington, DC",13121,LWB,"Lewisburg, WV",629,7
OO,SkyWest Airlines Inc.,12264,IAD,"Washington, DC",14802,SHD,"Staunton, VA",629,7
OO,SkyWest Airlines Inc.,12884,LAN,"Lansing, MI",11433,DTW,"Detroit, MI",629,7
OO,SkyWest Airlines Inc.,10631,BJI,"Bemidji, MN",13487,MSP,"Minneapolis, MN",629,7
OO,SkyWest Airlines Inc.,12945,LEX,"Lexington, KY",13930,ORD,"Chicago, IL",629,7
OO,SkyWest Airlines Inc.,12945,LEX,"Lexington, KY",11076,CMX,"Hancock/Houghton, MI",629,7
OO,SkyWest Airlines Inc.,10918,CDC,"Cedar City, UT",14869,SLC,"Salt Lake City, UT",629,7
OO,SkyWest Airlines Inc.,12559,JST,"Johnstown, PA",13930,ORD,"Chicago, IL",629,7
OO,SkyWest Airlines Inc.,12559,JST,"Johnstown, PA",12264,IAD,"Washington, DC",629,7
OO,SkyWest Airlines Inc.,10693,BNA,"Nashville, TN",13487,MSP,"Minneapolis, MN",629,7
OO,SkyWest Airlines Inc.,11013,CIU,"Sault Ste. Marie, MI",11433,DTW,"Detroit, MI",629,7
OO,SkyWest Airlines Inc.,11013,CIU,"Sault Ste. Marie, MI",13487,MSP,"Minneapolis, MN",629,7
OO,SkyWest Airlines Inc.,14237,PRC,"Prescott, AZ",13029,LNK,"Lincoln, NE",629,7
OO,SkyWest Airlines Inc.,14237,PRC,"Prescott, AZ",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,14237,PRC,"Prescott, AZ",12892,LAX,"Los Angeles, CA",629,7
OO,SkyWest Airlines Inc.,14237,PRC,"Prescott, AZ",11109,COS,"Colorado Springs, CO",629,7
OO,SkyWest Airlines Inc.,15370,TUL,"Tulsa, OK",13930,ORD,"Chicago, IL",629,7
OO,SkyWest Airlines Inc.,15370,TUL,"Tulsa, OK",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,15370,TUL,"Tulsa, OK",14794,SGU,"St. George, UT",629,7
OO,SkyWest Airlines Inc.,15370,TUL,"Tulsa, OK",12278,ICT,"Wichita, KS",629,7
OO,SkyWest Airlines Inc.,15370,TUL,"Tulsa, OK",10627,BIS,"Bismarck/Mandan, ND",629,7
OO,SkyWest Airlines Inc.,15370,TUL,"Tulsa, OK",11823,FWA,"Fort Wayne, IN",629,7
OO,SkyWest Airlines Inc.,11076,CMX,"Hancock/Houghton, MI",13930,ORD,"Chicago, IL",629,7
OO,SkyWest Airlines Inc.,11447,DVL,"Devils Lake, ND",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,11447,DVL,"Devils Lake, ND",11003,CID,"Cedar Rapids/Iowa City, IA",629,7
OO,SkyWest Airlines Inc.,11447,DVL,"Devils Lake, ND",10558,BFF,"Scottsbluff, NE",629,7
OO,SkyWest Airlines Inc.,11447,DVL,"Devils Lake, ND",12519,JMS,"Jamestown, ND",629,7
OO,SkyWest Airlines Inc.,11447,DVL,"Devils Lake, ND",11109,COS,"Colorado Springs, CO",629,7
OO,SkyWest Airlines Inc.,15249,TLH,"Tallahassee, FL",12266,IAH,"Houston, TX",629,7
OO,SkyWest Airlines Inc.,15249,TLH,"Tallahassee, FL",12896,LBB,"Lubbock, TX",629,7
OO,SkyWest Airlines Inc.,11097,COD,"Cody, WY",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,11097,COD,"Cody, WY",14869,SLC,"Salt Lake City, UT",629,7
OO,SkyWest Airlines Inc.,11097,COD,"Cody, WY",10408,ATW,"Appleton, WI",629,7
OO,SkyWest Airlines Inc.,11097,COD,"Cody, WY",11637,FAR,"Fargo, ND",629,7
OO,SkyWest Airlines Inc.,11283,DDC,"Dodge City, KS",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,11283,DDC,"Dodge City, KS",11109,COS,"Colorado Springs, CO",629,7
OO,SkyWest Airlines Inc.,15582,VEL,"Vernal, UT",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,15582,VEL,"Vernal, UT",11109,COS,"Colorado Springs, CO",629,7
OO,SkyWest Airlines Inc.,14812,SHR,"Sheridan, WY",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,14812,SHR,"Sheridan, WY",10558,BFF,"Scottsbluff, NE",629,7
OO,SkyWest Airlines Inc.,14812,SHR,"Sheridan, WY",13158,MAF,"Midland/Odessa, TX",629,7
OO,SkyWest Airlines Inc.,11468,EAR,"Kearney, NE",13930,ORD,"Chicago, IL",629,7
OO,SkyWest Airlines Inc.,11468,EAR,"Kearney, NE",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,14534,RIW,"Riverton/Lander, WY",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,10779,BTM,"Butte, MT",14869,SLC,"Salt Lake City, UT",629,7
OO,SkyWest Airlines Inc.,12902,LBL,"Liberal, KS",14812,SHR,"Sheridan, WY",629,7
OO,SkyWest Airlines Inc.,12902,LBL,"Liberal, KS",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,12902,LBL,"Liberal, KS",11865,GCC,"Gillette, WY",629,7
OO,SkyWest Airlines Inc.,12902,LBL,"Liberal, KS",11122,CPR,"Casper, WY",629,7
OO,SkyWest Airlines Inc.,14006,PAH,"Paducah, KY",13930,ORD,"Chicago, IL",629,7
OO,SkyWest Airlines Inc.,14006,PAH,"Paducah, KY",11725,FOD,"Fort Dodge, IA",629,7
OO,SkyWest Airlines Inc.,14006,PAH,"Paducah, KY",11823,FWA,"Fort Wayne, IN",629,7
OO,SkyWest Airlines Inc.,12892,LAX,"Los Angeles, CA",14689,SBA,"Santa Barbara, CA",629,7
OO,SkyWest Airlines Inc.,12892,LAX,"Los Angeles, CA",11638,FAT,"Fresno, CA",629,7
OO,SkyWest Airlines Inc.,12892,LAX,"Los Angeles, CA",10713,BOI,"Boise, ID",629,7
OO,SkyWest Airlines Inc.,12892,LAX,"Los Angeles, CA",14262,PSP,"Palm Springs, CA",629,7
OO,SkyWest Airlines Inc.,12892,LAX,"Los Angeles, CA",14893,SMF,"Sacramento, CA",629,7
OO,SkyWest Airlines Inc.,12892,LAX,"Los Angeles, CA",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,12892,LAX,"Los Angeles, CA",13264,MFR,"Medford, OR",629,7
OO,SkyWest Airlines Inc.,12892,LAX,"Los Angeles, CA",11603,EUG,"Eugene, OR",629,7
OO,SkyWest Airlines Inc.,12892,LAX,"Los Angeles, CA",14570,RNO,"Reno, NV",629,7
OO,SkyWest Airlines Inc.,12892,LAX,"Los Angeles, CA",14487,RDD,"Redding, CA",629,7
OO,SkyWest Airlines Inc.,12892,LAX,"Los Angeles, CA",14237,PRC,"Prescott, AZ",629,7
OO,SkyWest Airlines Inc.,12892,LAX,"Los Angeles, CA",14107,PHX,"Phoenix, AZ",629,7
OO,SkyWest Airlines Inc.,12892,LAX,"Los Angeles, CA",14771,SFO,"San Francisco, CA",629,7
OO,SkyWest Airlines Inc.,12892,LAX,"Los Angeles, CA",13476,MRY,"Monterey, CA",629,7
OO,SkyWest Airlines Inc.,12892,LAX,"Los Angeles, CA",15376,TUS,"Tucson, AZ",629,7
OO,SkyWest Airlines Inc.,12892,LAX,"Los Angeles, CA",11109,COS,"Colorado Springs, CO",629,7
OO,SkyWest Airlines Inc.,11587,ESC,"Escanaba, MI",11433,DTW,"Detroit, MI",629,7
OO,SkyWest Airlines Inc.,11587,ESC,"Escanaba, MI",13487,MSP,"Minneapolis, MN",629,7
OO,SkyWest Airlines Inc.,15897,WYS,"West Yellowstone, MT",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,15897,WYS,"West Yellowstone, MT",14869,SLC,"Salt Lake City, UT",629,7
OO,SkyWest Airlines Inc.,12888,LAR,"Laramie, WY",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,10967,CGI,"Cape Girardeau, MO",13930,ORD,"Chicago, IL",629,7
OO,SkyWest Airlines Inc.,10967,CGI,"Cape Girardeau, MO",15016,STL,"St. Louis, MO",629,7
OO,SkyWest Airlines Inc.,10849,BZN,"Bozeman, MT",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,14109,PIB,"Hattiesburg/Laurel, MS",12266,IAH,"Houston, TX",629,7
OO,SkyWest Airlines Inc.,16869,XWA,"Williston, ND",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,16869,XWA,"Williston, ND",13487,MSP,"Minneapolis, MN",629,7
OO,SkyWest Airlines Inc.,14107,PHX,"Phoenix, AZ",12003,GTF,"Great Falls, MT",629,7
OO,SkyWest Airlines Inc.,14107,PHX,"Phoenix, AZ",14237,PRC,"Prescott, AZ",629,7
OO,SkyWest Airlines Inc.,14107,PHX,"Phoenix, AZ",15376,TUS,"Tucson, AZ",629,7
OO,SkyWest Airlines Inc.,12335,IMT,"Iron Mountain/Kingsfd, MI",11433,DTW,"Detroit, MI",629,7
OO,SkyWest Airlines Inc.,12335,IMT,"Iron Mountain/Kingsfd, MI",13487,MSP,"Minneapolis, MN",629,7
OO,SkyWest Airlines Inc.,11288,DEC,"Decatur, IL",13930,ORD,"Chicago, IL",629,7
OO,SkyWest Airlines Inc.,13211,MCW,"Mason City, IA",13930,ORD,"Chicago, IL",629,7
OO,SkyWest Airlines Inc.,13211,MCW,"Mason City, IA",11027,CKB,"Clarksburg/Fairmont, WV",629,7
OO,SkyWest Airlines Inc.,11725,FOD,"Fort Dodge, IA",13930,ORD,"Chicago, IL",629,7
OO,SkyWest Airlines Inc.,11725,FOD,"Fort Dodge, IA",11076,CMX,"Hancock/Houghton, MI",629,7
OO,SkyWest Airlines Inc.,13433,MOT,"Minot, ND",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,13433,MOT,"Minot, ND",12003,GTF,"Great Falls, MT",629,7
OO,SkyWest Airlines Inc.,13433,MOT,"Minot, ND",13342,MKE,"Milwaukee, WI",629,7
OO,SkyWest Airlines Inc.,13459,MQT,"Marquette, MI",11433,DTW,"Detroit, MI",629,7
OO,SkyWest Airlines Inc.,13459,MQT,"Marquette, MI",13487,MSP,"Minneapolis, MN",629,7
OO,SkyWest Airlines Inc.,14771,SFO,"San Francisco, CA",14689,SBA,"Santa Barbara, CA",629,7
OO,SkyWest Airlines Inc.,14771,SFO,"San Francisco, CA",10561,BFL,"Bakersfield, CA",629,7
OO,SkyWest Airlines Inc.,14771,SFO,"San Francisco, CA",11638,FAT,"Fresno, CA",629,7
OO,SkyWest Airlines Inc.,14771,SFO,"San Francisco, CA",10713,BOI,"Boise, ID",629,7
OO,SkyWest Airlines Inc.,14771,SFO,"San Francisco, CA",13891,ONT,"Ontario, CA",629,7
OO,SkyWest Airlines Inc.,14771,SFO,"San Francisco, CA",14262,PSP,"Palm Springs, CA",629,7
OO,SkyWest Airlines Inc.,14771,SFO,"San Francisco, CA",14893,SMF,"Sacramento, CA",629,7
OO,SkyWest Airlines Inc.,14771,SFO,"San Francisco, CA",13264,MFR,"Medford, OR",629,7
OO,SkyWest Airlines Inc.,14771,SFO,"San Francisco, CA",11884,GEG,"Spokane, WA",629,7
OO,SkyWest Airlines Inc.,14771,SFO,"San Francisco, CA",11603,EUG,"Eugene, OR",629,7
OO,SkyWest Airlines Inc.,14771,SFO,"San Francisco, CA",14570,RNO,"Reno, NV",629,7
OO,SkyWest Airlines Inc.,14771,SFO,"San Francisco, CA",14489,RDM,"Bend/Redmond, OR",629,7
OO,SkyWest Airlines Inc.,14771,SFO,"San Francisco, CA",14487,RDD,"Redding, CA",629,7
OO,SkyWest Airlines Inc.,14771,SFO,"San Francisco, CA",14252,PSC,"Pasco/Kennewick/Richland, WA",629,7
OO,SkyWest Airlines Inc.,14771,SFO,"San Francisco, CA",13486,MSO,"Missoula, MT",629,7
OO,SkyWest Airlines Inc.,14771,SFO,"San Francisco, CA",10140,ABQ,"Albuquerque, NM",629,7
OO,SkyWest Airlines Inc.,14771,SFO,"San Francisco, CA",10157,ACV,"Arcata/Eureka, CA",629,7
OO,SkyWest Airlines Inc.,14771,SFO,"San Francisco, CA",12892,LAX,"Los Angeles, CA",629,7
OO,SkyWest Airlines Inc.,14771,SFO,"San Francisco, CA",14107,PHX,"Phoenix, AZ",629,7
OO,SkyWest Airlines Inc.,14771,SFO,"San Francisco, CA",13964,OTH,"North Bend/Coos Bay, OR",629,7
OO,SkyWest Airlines Inc.,14771,SFO,"San Francisco, CA",14698,SBP,"San Luis Obispo, CA",629,7
OO,SkyWest Airlines Inc.,14771,SFO,"San Francisco, CA",15376,TUS,"Tucson, AZ",629,7
OO,SkyWest Airlines Inc.,14771,SFO,"San Francisco, CA",16218,YUM,"Yuma, AZ",629,7
OO,SkyWest Airlines Inc.,10423,AUS,"Austin, TX",12266,IAH,"Houston, TX",629,7
OO,SkyWest Airlines Inc.,13476,MRY,"Monterey, CA",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,13476,MRY,"Monterey, CA",12892,LAX,"Los Angeles, CA",629,7
OO,SkyWest Airlines Inc.,13964,OTH,"North Bend/Coos Bay, OR",14771,SFO,"San Francisco, CA",629,7
OO,SkyWest Airlines Inc.,14113,PIH,"Pocatello, ID",14869,SLC,"Salt Lake City, UT",629,7
OO,SkyWest Airlines Inc.,14113,PIH,"Pocatello, ID",15389,TWF,"Twin Falls, ID",629,7
OO,SkyWest Airlines Inc.,14120,PIR,"Pierre, SD",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,14120,PIR,"Pierre, SD",11097,COD,"Cody, WY",629,7
OO,SkyWest Airlines Inc.,14120,PIR,"Pierre, SD",14237,PRC,"Prescott, AZ",629,7
OO,SkyWest Airlines Inc.,14150,PLN,"Pellston, MI",11433,DTW,"Detroit, MI",629,7
OO,SkyWest Airlines Inc.,14150,PLN,"Pellston, MI",12884,LAN,"Lansing, MI",629,7
OO,SkyWest Airlines Inc.,14698,SBP,"San Luis Obispo, CA",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,14698,SBP,"San Luis Obispo, CA",14771,SFO,"San Francisco, CA",629,7
OO,SkyWest Airlines Inc.,14698,SBP,"San Luis Obispo, CA",11109,COS,"Colorado Springs, CO",629,7
OO,SkyWest Airlines Inc.,14520,RHI,"Rhinelander, WI",13930,ORD,"Chicago, IL",629,7
OO,SkyWest Airlines Inc.,14520,RHI,"Rhinelander, WI",13487,MSP,"Minneapolis, MN",629,7
OO,SkyWest Airlines Inc.,12519,JMS,"Jamestown, ND",11447,DVL,"Devils Lake, ND",629,7
OO,SkyWest Airlines Inc.,12519,JMS,"Jamestown, ND",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,14794,SGU,"St. George, UT",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,14794,SGU,"St. George, UT",14869,SLC,"Salt Lake City, UT",629,7
OO,SkyWest Airlines Inc.,14794,SGU,"St. George, UT",14877,SLN,"Salina, KS",629,7
OO,SkyWest Airlines Inc.,14794,SGU,"St. George, UT",12280,IDA,"Idaho Falls, ID",629,7
OO,SkyWest Airlines Inc.,14794,SGU,"St. George, UT",16869,XWA,"Williston, ND",629,7
OO,SkyWest Airlines Inc.,14794,SGU,"St. George, UT",10918,CDC,"Cedar City, UT",629,7
OO,SkyWest Airlines Inc.,15389,TWF,"Twin Falls, ID",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,15389,TWF,"Twin Falls, ID",14869,SLC,"Salt Lake City, UT",629,7
OO,SkyWest Airlines Inc.,13121,LWB,"Lewisburg, WV",13930,ORD,"Chicago, IL",629,7
OO,SkyWest Airlines Inc.,13121,LWB,"Lewisburg, WV",12264,IAD,"Washington, DC",629,7
OO,SkyWest Airlines Inc.,14802,SHD,"Staunton, VA",13930,ORD,"Chicago, IL",629,7
OO,SkyWest Airlines Inc.,14802,SHD,"Staunton, VA",12264,IAD,"Washington, DC",629,7
OO,SkyWest Airlines Inc.,15376,TUS,"Tucson, AZ",12266,IAH,"Houston, TX",629,7
OO,SkyWest Airlines Inc.,15376,TUS,"Tucson, AZ",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,15376,TUS,"Tucson, AZ",14869,SLC,"Salt Lake City, UT",629,7
OO,SkyWest Airlines Inc.,15376,TUS,"Tucson, AZ",11921,GJT,"Grand Junction, CO",629,7
OO,SkyWest Airlines Inc.,15376,TUS,"Tucson, AZ",14107,PHX,"Phoenix, AZ",629,7
OO,SkyWest Airlines Inc.,15376,TUS,"Tucson, AZ",14771,SFO,"San Francisco, CA",629,7
OO,SkyWest Airlines Inc.,15376,TUS,"Tucson, AZ",11109,COS,"Colorado Springs, CO",629,7
OO,SkyWest Airlines Inc.,12278,ICT,"Wichita, KS",13930,ORD,"Chicago, IL",629,7
OO,SkyWest Airlines Inc.,12278,ICT,"Wichita, KS",12266,IAH,"Houston, TX",629,7
OO,SkyWest Airlines Inc.,12278,ICT,"Wichita, KS",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,11109,COS,"Colorado Springs, CO",13930,ORD,"Chicago, IL",629,7
OO,SkyWest Airlines Inc.,11109,COS,"Colorado Springs, CO",12266,IAH,"Houston, TX",629,7
OO,SkyWest Airlines Inc.,11109,COS,"Colorado Springs, CO",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,11109,COS,"Colorado Springs, CO",14869,SLC,"Salt Lake City, UT",629,7
OO,SkyWest Airlines Inc.,11109,COS,"Colorado Springs, CO",14288,PUB,"Pueblo, CO",629,7
OO,SkyWest Airlines Inc.,11109,COS,"Colorado Springs, CO",12892,LAX,"Los Angeles, CA",629,7
OO,SkyWest Airlines Inc.,11423,DSM,"Des Moines, IA",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,11775,FSD,"Sioux Falls, SD",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,11775,FSD,"Sioux Falls, SD",13487,MSP,"Minneapolis, MN",629,7
OO,SkyWest Airlines Inc.,11775,FSD,"Sioux Falls, SD",13342,MKE,"Milwaukee, WI",629,7
OO,SkyWest Airlines Inc.,11986,GRR,"Grand Rapids, MI",11433,DTW,"Detroit, MI",629,7
OO,SkyWest Airlines Inc.,12992,LIT,"Little Rock, AR",12266,IAH,"Houston, TX",629,7
OO,SkyWest Airlines Inc.,12992,LIT,"Little Rock, AR",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,13851,OKC,"Oklahoma City, OK",12266,IAH,"Houston, TX",629,7
OO,SkyWest Airlines Inc.,13851,OKC,"Oklahoma City, OK",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,13851,OKC,"Oklahoma City, OK",10558,BFF,"Scottsbluff, NE",629,7
OO,SkyWest Airlines Inc.,13851,OKC,"Oklahoma City, OK",10279,AMA,"Amarillo, TX",629,7
OO,SkyWest Airlines Inc.,13851,OKC,"Oklahoma City, OK",13342,MKE,"Milwaukee, WI",629,7
OO,SkyWest Airlines Inc.,13851,OKC,"Oklahoma City, OK",11109,COS,"Colorado Springs, CO",629,7
OO,SkyWest Airlines Inc.,13851,OKC,"Oklahoma City, OK",10627,BIS,"Bismarck/Mandan, ND",629,7
OO,SkyWest Airlines Inc.,14576,ROC,"Rochester, NY",13930,ORD,"Chicago, IL",629,7
OO,SkyWest Airlines Inc.,14025,PBG,"Plattsburgh, NY",12264,IAD,"Washington, DC",629,7
OO,SkyWest Airlines Inc.,14025,PBG,"Plattsburgh, NY",13121,LWB,"Lewisburg, WV",629,7
OO,SkyWest Airlines Inc.,13184,MBS,"Saginaw/Bay City/Midland, MI",11433,DTW,"Detroit, MI",629,7
OO,SkyWest Airlines Inc.,13184,MBS,"Saginaw/Bay City/Midland, MI",12884,LAN,"Lansing, MI",629,7
OO,SkyWest Airlines Inc.,10561,BFL,"Bakersfield, CA",11292,DEN,"Denver, CO",629,7
OO,SkyWest Airlines Inc.,10561,BFL,"Bakersfield, CA",11921,GJT,"Grand Junction, CO",629,7
